# time, h1_signal, l1_signal
1.623535156250000000e+00 -2.760047872036695192e-24 2.418508762788944391e-25
1.624023437500000000e+00 -2.678090492346352094e-24 1.936509528719984832e-26
1.624511718750000000e+00 -2.574001430681189273e-24 -2.030406486246439656e-25
1.625000000000000000e+00 -2.448593941315039840e-24 -4.234912584274224077e-25
1.625488281250000000e+00 -2.303019044739819634e-24 -6.401205421220552507e-25
1.625976562500000000e+00 -2.138499558449624458e-24 -8.512116488581128151e-25
1.626464843750000000e+00 -1.956335747170016556e-24 -1.054959967713752432e-24
1.626953125000000000e+00 -1.758147474607547299e-24 -1.249642793525963812e-24
1.627441406250000000e+00 -1.545584426470558654e-24 -1.433725436804879052e-24
1.627929687500000000e+00 -1.320376092213681763e-24 -1.605633333726474250e-24
1.628417968750000000e+00 -1.084516923852288751e-24 -1.763947443417000198e-24
1.628906250000000000e+00 -8.399479218374096969e-25 -1.907449704401206247e-24
1.629394531250000000e+00 -5.886566245292840423e-25 -2.034900127070104563e-24
1.629882812500000000e+00 -3.328254022776220952e-25 -2.145256653141249271e-24
1.630371093750000000e+00 -7.452348888065052615e-26 -2.237678694190735325e-24
1.630859375000000000e+00 1.841359019223105743e-25 -2.311337315885998817e-24
1.631347656250000000e+00 4.409008579939543982e-25 -2.365658678463114017e-24
1.631835937500000000e+00 6.936938570009304279e-25 -2.400275295551453605e-24
1.632324218750000000e+00 9.404268982042848420e-25 -2.414854186432935144e-24
1.632812500000000000e+00 1.178967603509554949e-24 -2.409336530239494743e-24
1.633300781250000000e+00 1.407428729547377202e-24 -2.383835390982845326e-24
1.633789062500000000e+00 1.623934236728424642e-24 -2.338501244020471832e-24
1.634277343750000000e+00 1.826626027256910760e-24 -2.273770684360044078e-24
1.634765625000000000e+00 2.013919481027408242e-24 -2.190229903209537865e-24
1.635253906250000000e+00 2.184248966122015748e-24 -2.088521072824492137e-24
1.635742187500000000e+00 2.336140747373219024e-24 -1.969574942684479068e-24
1.636230468750000000e+00 2.468440874731911185e-24 -1.834424575541476854e-24
1.636718750000000000e+00 2.580043274886598622e-24 -1.684144032468397826e-24
1.637207031250000000e+00 2.670002098673456516e-24 -1.520061950162911493e-24
1.637695312500000000e+00 2.737698500157044282e-24 -1.343551157336381594e-24
1.638183593750000000e+00 2.782549881690644711e-24 -1.156021266420340457e-24
1.638671875000000000e+00 2.804167304623955216e-24 -9.591140455769596714e-25
1.639160156250000000e+00 2.802480147011095748e-24 -7.544683441071231412e-25
1.639648437500000000e+00 2.777459440666614709e-24 -5.437473477851792444e-25
1.640136718750000000e+00 2.729319989513844636e-24 -3.287920595300545442e-25
1.640625000000000000e+00 2.658584205995798784e-24 -1.113666561518061086e-25
1.641113281250000000e+00 2.565803936670084720e-24 1.067685118828647536e-25
1.641601562500000000e+00 2.451780297475918412e-24 3.237300835217817732e-25
1.642089843750000000e+00 2.317564200030030682e-24 5.377613990667254586e-25
1.642578125000000000e+00 2.164204692300704339e-24 7.471161728787845995e-25
1.643066406250000000e+00 1.993003563262437718e-24 9.499764670434457868e-25
1.643554687500000000e+00 1.805468827673080000e-24 1.144707419633701450e-24
1.644042968750000000e+00 1.603094590321602299e-24 1.329713118654874460e-24
1.644531250000000000e+00 1.387620759226750476e-24 1.503397576217978252e-24
1.645019531250000000e+00 1.160918437481773579e-24 1.664398347744423430e-24
1.645507812500000000e+00 9.247982220694777609e-25 1.811401195862079189e-24
1.645996093750000000e+00 6.812747486189069222e-25 1.943136420114398261e-24
1.646484375000000000e+00 4.324116243847853860e-25 2.058589985503433865e-24
1.646972656250000000e+00 1.801867243303723384e-25 2.156801212730281637e-24
1.647460937500000000e+00 -7.324080524610361488e-26 2.236910344665088300e-24
1.647949218750000000e+00 -3.257320825933000194e-25 2.298343989730800119e-24
1.648437500000000000e+00 -5.752644999478698974e-25 2.340592533726962385e-24
1.648925781250000000e+00 -8.196897354231669385e-25 2.363288205180857775e-24
1.649414062500000000e+00 -1.056975360287820456e-24 2.366343993345850601e-24
1.649902343750000000e+00 -1.285242552650743510e-24 2.349717771750667285e-24
1.650390625000000000e+00 -1.502533761324802213e-24 2.313530470219339264e-24
1.650878906250000000e+00 -1.707069613811086916e-24 2.258171863010398912e-24
1.651367187500000000e+00 -1.897229522678581098e-24 2.184071252776158849e-24
1.651855468750000000e+00 -2.071355037813321038e-24 2.091848513732131638e-24
1.652343750000000000e+00 -2.228034227202017522e-24 1.982368502303094946e-24
1.652832031250000000e+00 -2.366037015727130366e-24 1.856509329725624543e-24
1.653320312500000000e+00 -2.484153451089957194e-24 1.715332465492350050e-24
1.653808593750000000e+00 -2.581474356002444814e-24 1.560090439002293968e-24
1.654296875000000000e+00 -2.657263361572362415e-24 1.392017372606604333e-24
1.654785156250000000e+00 -2.710828092731640821e-24 1.212527889333719334e-24
1.655273437500000000e+00 -2.741797483908232371e-24 1.023183546989760421e-24
1.655761718750000000e+00 -2.749956612693529004e-24 8.255043650292767918e-25
1.656250000000000000e+00 -2.735172639697776939e-24 6.211727766550264686e-25
1.656738281250000000e+00 -2.697661458642644007e-24 4.119471298834736875e-25
1.657226562500000000e+00 -2.637777408602690277e-24 1.994996003010774797e-25
1.657714843750000000e+00 -2.555974595517397259e-24 -1.437023884894378222e-26
1.658203125000000000e+00 -2.453038668357522861e-24 -2.278539599493910426e-25
1.658691406250000000e+00 -2.329840796405559984e-24 -4.392526955012423345e-25
1.659179687500000000e+00 -2.187352075147749769e-24 -6.467627651876891346e-25
1.659667968750000000e+00 -2.026853316067991080e-24 -8.486345166891423112e-25
1.660156250000000000e+00 -1.849673823125712548e-24 -1.043258800134519294e-24
1.660644531250000000e+00 -1.657252691737787560e-24 -1.228967234732913851e-24
1.661132812500000000e+00 -1.451301236674789758e-24 -1.404219960649179150e-24
1.661621093750000000e+00 -1.233517187433480286e-24 -1.567642102677762519e-24
1.662109375000000000e+00 -1.005683286996163956e-24 -1.717830230377831104e-24
1.662597656250000000e+00 -7.697865804938843918e-25 -1.853556228375997524e-24
1.663085937500000000e+00 -5.277384655277134929e-25 -1.973760026382316558e-24
1.663574218750000000e+00 -2.815243479134087707e-25 -2.077384123743341235e-24
1.664062500000000000e+00 -3.327996430274086201e-26 -2.163598883369109314e-24
1.664550781250000000e+00 2.149844600457988960e-25 -2.231753985367216807e-24
1.665039062500000000e+00 4.612084980184709439e-25 -2.281236253328140548e-24
1.665527343750000000e+00 7.032642173482156206e-25 -2.311692190770481318e-24
1.666015625000000000e+00 9.392170117980299728e-25 -2.322929007856427032e-24
1.666503906250000000e+00 1.167114830547491363e-24 -2.314801233213499841e-24
1.666992187500000000e+00 1.385009952010509304e-24 -2.287434383977340948e-24
1.667480468750000000e+00 1.591183771939597546e-24 -2.241094560783780649e-24
1.667968750000000000e+00 1.783912342948444933e-24 -2.176115963911479497e-24
1.668457031250000000e+00 1.961542175211029707e-24 -2.093113889729855368e-24
1.668945312500000000e+00 2.122688833623033546e-24 -1.992814431954059630e-24
1.669433593750000000e+00 2.265994485088723407e-24 -1.876011066568798854e-24
1.669921875000000000e+00 2.390246329838932479e-24 -1.743753965382388203e-24
1.670410156250000000e+00 2.494523748965848576e-24 -1.597152869750083127e-24
1.670898437500000000e+00 2.577939781710679282e-24 -1.437378514437786689e-24
1.671386718750000000e+00 2.639793094636290978e-24 -1.265834586038838011e-24
1.671875000000000000e+00 2.679669223619422855e-24 -1.083944060021907396e-24
1.672363281250000000e+00 2.697193371363949494e-24 -8.931865316203223575e-25
1.672851562500000000e+00 2.692223859216929333e-24 -6.952326697167154803e-25
1.673339843750000000e+00 2.664904446602988953e-24 -4.917115046498531309e-25
1.673828125000000000e+00 2.615423749350743379e-24 -2.842826152071406270e-25
1.674316406250000000e+00 2.544224689143841424e-24 -7.473983289455656992e-26
1.674804687500000000e+00 2.451995283397748067e-24 1.352173116242667767e-25
1.675292968750000000e+00 2.339446306299930815e-24 3.438704889682648594e-25
1.675781250000000000e+00 2.207544342825176342e-24 5.494154152174806252e-25
1.676269531250000000e+00 2.057459197210530558e-24 7.501897692539668265e-25
1.676757812500000000e+00 1.890375697709484921e-24 9.445364070255824471e-25
1.677246093750000000e+00 1.707735707397777708e-24 1.130780143348876025e-24
1.677734375000000000e+00 1.511128290587317957e-24 1.307440891223795871e-24
1.678222656250000000e+00 1.302126834874922121e-24 1.473064603267054170e-24
1.678710937500000000e+00 1.082527123271378275e-24 1.626231821352432175e-24
1.679199218750000000e+00 8.541944104558978958e-25 1.765744858708682741e-24
1.679687500000000000e+00 6.189489285059084573e-25 1.890440000851873310e-24
1.680175781250000000e+00 3.788055667974174670e-25 1.999240290836681480e-24
1.680664062500000000e+00 1.357853949232708904e-25 2.091320227982393121e-24
1.681152343750000000e+00 -1.081579913164895552e-25 2.165906150655285404e-24
1.681640625000000000e+00 -3.509220772467268738e-25 2.222360999557980036e-24
1.682128906250000000e+00 -5.904827860216346484e-25 2.260307125289463954e-24
1.682617187500000000e+00 -8.249222435183909929e-25 2.279413426965857675e-24
1.683105468750000000e+00 -1.052228839964233891e-24 2.279510666014005850e-24
1.683593750000000000e+00 -1.270538174545329733e-24 2.260679209813280295e-24
1.684082031250000000e+00 -1.478105576212396492e-24 2.223043179876774102e-24
1.684570312500000000e+00 -1.673134207018862547e-24 2.166917877973052912e-24
1.685058593750000000e+00 -1.854035287240311231e-24 2.092855014160311554e-24
1.685546875000000000e+00 -2.019361083516807426e-24 2.001439094099147004e-24
1.686035156250000000e+00 -2.167671376565192194e-24 1.893449897122375528e-24
1.686523437500000000e+00 -2.297794925560678031e-24 1.769860454502636665e-24
1.687011718750000000e+00 -2.408709388063946141e-24 1.631649802489569061e-24
1.687500000000000000e+00 -2.499437072264115320e-24 1.479987330031197142e-24
1.687988281250000000e+00 -2.569296021911094548e-24 1.316194268879070264e-24
1.688476562500000000e+00 -2.617741640954298776e-24 1.141580683192607025e-24
1.688964843750000000e+00 -2.644310664384122390e-24 9.576366673210813223e-25
1.689453125000000000e+00 -2.648863460056208159e-24 7.659468379184407502e-25
1.689941406250000000e+00 -2.631391780880267085e-24 5.680493470250132494e-25
1.690429687500000000e+00 -2.591999972808519786e-24 3.656289091753964829e-25
1.690917968750000000e+00 -2.531114484752394033e-24 1.603982333014450784e-25
1.691406250000000000e+00 -2.449256609572773178e-24 -4.600354913866609868e-26
1.691894531250000000e+00 -2.347065497124842512e-24 -2.518162702032217151e-25
1.692382812500000000e+00 -2.225481455348211177e-24 -4.553090671727825217e-25
1.692871093750000000e+00 -2.085506359013777041e-24 -6.548497513128231018e-25
1.693359375000000000e+00 -1.928272825157806627e-24 -8.487261104425783114e-25
1.693847656250000000e+00 -1.755188286350923402e-24 -1.035325737330141892e-24
1.694335937500000000e+00 -1.567677436147219941e-24 -1.213164593875171783e-24
1.694824218750000000e+00 -1.367282467930802716e-24 -1.380718310345042684e-24
1.695312500000000000e+00 -1.155761055251454213e-24 -1.536614570076194204e-24
1.695800781250000000e+00 -9.348298265316210022e-25 -1.679618129656780570e-24
1.696289062500000000e+00 -7.063070641557476273e-25 -1.808485206165419289e-24
1.696777343750000000e+00 -4.721725171430244422e-25 -1.922172726074441816e-24
1.697265625000000000e+00 -2.343210527775603415e-25 -2.019788330237159538e-24
1.697753906250000000e+00 5.268209641764622347e-27 -2.100471649891938909e-24
1.698242187500000000e+00 2.445259126279002708e-25 -2.163603337413937479e-24
1.698730468750000000e+00 4.815275267469580084e-25 -2.208710364233215720e-24
1.699218750000000000e+00 7.143000755524629095e-25 -2.235371700109221488e-24
1.699707031250000000e+00 9.408565565674971193e-25 -2.243422405137369115e-24
1.700195312500000000e+00 1.159397264538697003e-24 -2.232827874612993252e-24
1.700683593750000000e+00 1.368093187576892721e-24 -2.203627541143476454e-24
1.701171875000000000e+00 1.565164542335014493e-24 -2.156130785520331598e-24
1.701660156250000000e+00 1.749054256590293120e-24 -2.090759761194301553e-24
1.702148437500000000e+00 1.918207469704492666e-24 -2.008022031831542295e-24
1.702636718750000000e+00 2.071193358423757172e-24 -1.908681952492011077e-24
1.703125000000000000e+00 2.206836105091358887e-24 -1.793576045405838655e-24
1.703613281250000000e+00 2.323984102854994552e-24 -1.663622225499846512e-24
1.704101562500000000e+00 2.421659582291536657e-24 -1.519971869579492673e-24
1.704589843750000000e+00 2.499142122982801416e-24 -1.363812702473008807e-24
1.705078125000000000e+00 2.555745500115136487e-24 -1.196414015916501208e-24
1.705566406250000000e+00 2.591002770199726982e-24 -1.019246213996230730e-24
1.706054687500000000e+00 2.604707586621394590e-24 -8.337679055592949567e-25
1.706542968750000000e+00 2.596703813361324254e-24 -6.414993805345508153e-25
1.707031250000000000e+00 2.567087510315911794e-24 -4.441083594634328034e-25
1.707519531250000000e+00 2.516191877983118123e-24 -2.431987536319477940e-25
1.708007812500000000e+00 2.444391114447005176e-24 -4.042017409715298610e-26
1.708496093750000000e+00 2.352316890189823699e-24 1.624781096668583594e-25
1.708984375000000000e+00 2.240800314917457554e-24 3.638529784864308751e-25
1.709472656250000000e+00 2.110708676063256743e-24 5.620355562132433964e-25
1.709960937500000000e+00 1.963172016631527431e-24 7.553193243620546061e-25
1.710449218750000000e+00 1.799477553646748203e-24 9.421549560170497858e-25
1.710937500000000000e+00 1.620932271055112506e-24 1.120994357169528009e-24
1.711425781250000000e+00 1.429081658827113180e-24 1.290310164318348750e-24
1.711914062500000000e+00 1.225560300648865588e-24 1.448764404854880168e-24
1.712402343750000000e+00 1.011994409593457999e-24 1.595033461483080377e-24
1.712890625000000000e+00 7.902181794964316017e-25 1.727864940852135477e-24
1.713378906250000000e+00 5.620948039819040311e-25 1.846224007731976623e-24
1.713867187500000000e+00 3.294608573371421758e-25 1.949111419426899054e-24
1.714355468750000000e+00 9.432264140079411743e-26 2.035653288154810933e-24
1.714843750000000000e+00 -1.413574201017112498e-25 2.105211114354962229e-24
1.715332031250000000e+00 -3.756782702256629163e-25 2.157189406794243203e-24
1.715820312500000000e+00 -6.066259927524852708e-25 2.191150105680304599e-24
1.716308593750000000e+00 -8.323020981271263837e-25 2.206885969535330920e-24
1.716796875000000000e+00 -1.050890689602439149e-24 2.204233730270252603e-24
1.717285156250000000e+00 -1.260508124157074554e-24 2.183217533542846000e-24
1.717773437500000000e+00 -1.459443343535804144e-24 2.144085780674169024e-24
1.718261718750000000e+00 -1.646087605015734522e-24 2.087131096955134150e-24
1.718750000000000000e+00 -1.818822422418457317e-24 2.012847823491944535e-24
1.719238281250000000e+00 -1.976263953628739496e-24 1.921923637211370288e-24
1.719726562500000000e+00 -2.117149462674276154e-24 1.815072081295072329e-24
1.720214843750000000e+00 -2.240254716494260721e-24 1.693205153740966252e-24
1.720703125000000000e+00 -2.344625112732337565e-24 1.557390047241510901e-24
1.721191406250000000e+00 -2.429423888800016739e-24 1.408706516524083885e-24
1.721679687500000000e+00 -2.493890779937820983e-24 1.248427325632444232e-24
1.722167968750000000e+00 -2.537562950613988914e-24 1.077934400880060588e-24
1.722656250000000000e+00 -2.560096379710716184e-24 8.985970741612379533e-25
1.723144531250000000e+00 -2.561263292159178458e-24 7.119496735798391300e-25
1.723632812500000000e+00 -2.541144305133020670e-24 5.195737501047613026e-25
1.724121093750000000e+00 -2.499918609275791629e-24 3.230103727503148771e-25
1.724609375000000000e+00 -2.437895930724563295e-24 1.239374765275243819e-25
1.725097656250000000e+00 -2.355678594793473590e-24 -7.597407238226511425e-26
1.725585937500000000e+00 -2.253939344156495502e-24 -2.751153324133029229e-25
1.726074218750000000e+00 -2.133496029012322358e-24 -4.717769619304343766e-25
1.726562500000000000e+00 -1.995439831472710909e-24 -6.643209202998503305e-25
1.727050781250000000e+00 -1.840901716403697810e-24 -8.512012731844301840e-25
1.727539062500000000e+00 -1.671155814502412996e-24 -1.030816080323853596e-24
1.728027343750000000e+00 -1.487701773864940820e-24 -1.201690995210514498e-24
1.728515625000000000e+00 -1.292029106930577434e-24 -1.362458842241219744e-24
1.729003906250000000e+00 -1.085754362040708631e-24 -1.511731124287397797e-24
1.729492187500000000e+00 -8.706663920979623454e-25 -1.648293475749133851e-24
1.729980468750000000e+00 -6.485036142206666771e-25 -1.771053285888648306e-24
1.730468750000000000e+00 -4.211176390959881345e-25 -1.878939483620991865e-24
1.730957031250000000e+00 -1.904709260583396585e-25 -1.971099922697632944e-24
1.731445312500000000e+00 4.157494606324944871e-26 -2.046810841294189834e-24
1.731933593750000000e+00 2.730787997353934431e-25 -2.105399795984102206e-24
1.732421875000000000e+00 5.020641483639213607e-25 -2.146434534180371334e-24
1.732910156250000000e+00 7.267014700849611165e-25 -2.169601471200884400e-24
1.733398437500000000e+00 9.451075762407688382e-25 -2.174662483963672168e-24
1.733886718750000000e+00 1.155427274111438841e-24 -2.161635625439886469e-24
1.734375000000000000e+00 1.355985654293600774e-24 -2.130648384488275468e-24
1.734863281250000000e+00 1.545084593077794234e-24 -2.081924206018214357e-24
1.735351562500000000e+00 1.721125867652731197e-24 -2.015940085738274004e-24
1.735839843750000000e+00 1.882727634447790722e-24 -1.933253913266751859e-24
1.736328125000000000e+00 2.028516977421564924e-24 -1.834521329102199924e-24
1.736816406250000000e+00 2.157278846199350760e-24 -1.720631243523123107e-24
1.737304687500000000e+00 2.268026125226333004e-24 -1.592522022641689073e-24
1.737792968750000000e+00 2.359797246631706371e-24 -1.451232767555185478e-24
1.738281250000000000e+00 2.431833927909509566e-24 -1.298010351088122957e-24
1.738769531250000000e+00 2.483612111204150169e-24 -1.134114062167853566e-24
1.739257812500000000e+00 2.514655822856829232e-24 -9.608917374033689709e-25
1.739746093750000000e+00 2.524732906843453963e-24 -7.798517920844188378e-25
1.740234375000000000e+00 2.513836123122144826e-24 -5.924671717426243833e-25
1.740722656250000000e+00 2.482010646141821170e-24 -4.002816617181268997e-25
1.741210937500000000e+00 2.429558138137778087e-24 -2.049520391332922729e-25
1.741699218750000000e+00 2.356974576798522906e-24 -8.060457225645112941e-27
1.742187500000000000e+00 2.264807365291260156e-24 1.887573203869896490e-25
1.742675781250000000e+00 2.153868134144622014e-24 3.838084570306227808e-25
1.743164062500000000e+00 2.025130320806905901e-24 5.755210712378036773e-25
1.743652343750000000e+00 1.879613864115235025e-24 7.622983539286895496e-25
1.744140625000000000e+00 1.718589401557618966e-24 9.425473000133903876e-25
1.744628906250000000e+00 1.543433561522798076e-24 1.114832444973990501e-24
1.745117187500000000e+00 1.355546957239182703e-24 1.277712373718798669e-24
1.745605468750000000e+00 1.156551043198762640e-24 1.429800367768169836e-24
1.746093750000000000e+00 9.481163596543573949e-25 1.569894706587582784e-24
1.746582031250000000e+00 7.319214497360352041e-25 1.696810511376570451e-24
1.747070312500000000e+00 5.098325330420695688e-25 1.809472845643886474e-24
1.747558593750000000e+00 2.837025842835777536e-25 1.907015725021617028e-24
1.748046875000000000e+00 5.536426748250096384e-26 1.988607658755293004e-24
1.748535156250000000e+00 -1.732160009767993597e-25 2.053566486053989015e-24
1.749023437500000000e+00 -4.001552327365125785e-25 2.101421511155189724e-24
1.749511718750000000e+00 -6.236169760047671419e-25 2.131742907842681780e-24
1.750000000000000000e+00 -8.416800487348758007e-25 2.144281315940061407e-24
1.750488281250000000e+00 -1.052562678251742097e-24 2.138996792465017363e-24
1.750976562500000000e+00 -1.254549006207580166e-24 2.115898382621922420e-24
1.751464843750000000e+00 -1.445893881255577495e-24 2.075197921798836806e-24
1.751953125000000000e+00 -1.625051498353291308e-24 2.017297410666849608e-24
1.752441406250000000e+00 -1.790566577885288852e-24 1.942639607742394267e-24
1.752929687500000000e+00 -1.941010346749389487e-24 1.851871523792966793e-24
1.753417968750000000e+00 -2.075195955150661115e-24 1.745797130313508953e-24
1.753906250000000000e+00 -2.192033305785714269e-24 1.625251502808410121e-24
1.754394531250000000e+00 -2.290500566953270515e-24 1.491271752463529204e-24
1.754882812500000000e+00 -2.369846577655369186e-24 1.345014721080232297e-24
1.755371093750000000e+00 -2.429422650036848332e-24 1.187652517827072003e-24
1.755859375000000000e+00 -2.468692963908793749e-24 1.020538438820474386e-24
1.756347656250000000e+00 -2.487412162657322992e-24 8.450910035658070280e-25
1.756835937500000000e+00 -2.485431290232433692e-24 6.627185365861458105e-25
1.757324218750000000e+00 -2.462738875610098964e-24 4.749816353859610302e-25
1.757812500000000000e+00 -2.419606195836224548e-24 2.834540841779249920e-25
1.758300781250000000e+00 -2.356380044194781630e-24 8.968014704203729787e-26
1.758789062500000000e+00 -2.273561615194609172e-24 -1.046765004533529355e-25
1.759277343750000000e+00 -2.171920597341098061e-24 -2.979964894218565558e-25
1.759765625000000000e+00 -2.052281757851644129e-24 -4.887176921877016380e-25
1.760253906250000000e+00 -1.915631863148596305e-24 -6.752038707671294220e-25
1.760742187500000000e+00 -1.763190313783896891e-24 -8.559208921751444173e-25
1.761230468750000000e+00 -1.596192707592058607e-24 -1.029412242887329183e-24
1.761718750000000000e+00 -1.416024288516885026e-24 -1.194185740849697876e-24
1.762207031250000000e+00 -1.224252830775109624e-24 -1.348897390289989373e-24
1.762695312500000000e+00 -1.022425293619450577e-24 -1.492296329594254632e-24
1.763183593750000000e+00 -8.122264086296212430e-25 -1.623139412536546879e-24
1.763671875000000000e+00 -5.954695585467307310e-25 -1.740377931395079321e-24
1.764160156250000000e+00 -3.739060288531541370e-25 -1.843070468477627899e-24
1.764648437500000000e+00 -1.493962659493486871e-25 -1.930321190249201656e-24
1.765136718750000000e+00 7.614161808333980855e-26 -2.001456732149396811e-24
1.765625000000000000e+00 3.008975982315803524e-25 -2.055908928135154646e-24
1.766113281250000000e+00 5.229830929413934249e-25 -2.093182853136197776e-24
1.766601562500000000e+00 7.405160771341083445e-25 -2.113024057055521565e-24
1.767089843750000000e+00 9.517556347845483216e-25 -2.115280026083665802e-24
1.767578125000000000e+00 1.154912307720229716e-24 -2.099898393350780628e-24
1.768066406250000000e+00 1.348271162235858345e-24 -2.067073309081472305e-24
1.768554687500000000e+00 1.530294710264099068e-24 -2.017084046972400906e-24
1.769042968750000000e+00 1.699434717308481767e-24 -1.950319555525151589e-24
1.769531250000000000e+00 1.854280979382261610e-24 -1.867400472939912284e-24
1.770019531250000000e+00 1.993620882868828185e-24 -1.769006595660924680e-24
1.770507812500000000e+00 2.116255548765159173e-24 -1.655932951282498363e-24
1.770996093750000000e+00 2.221171591017892029e-24 -1.529185834164242690e-24
1.771484375000000000e+00 2.307562600961670076e-24 -1.389802726521490795e-24
1.771972656250000000e+00 2.374662705682048263e-24 -1.238931728721542442e-24
1.772460937500000000e+00 2.421936429021281804e-24 -1.077893102033180755e-24
1.772949218750000000e+00 2.449056681608144962e-24 -9.079972027606661265e-25
1.773437500000000000e+00 2.455753432946949878e-24 -7.306484805373130502e-25
1.773925781250000000e+00 2.442008574802307712e-24 -5.473772560276705050e-25
1.774414062500000000e+00 2.407991071684006327e-24 -3.596672549490533720e-25
1.774902343750000000e+00 2.353931579765493543e-24 -1.690807020174315412e-25
1.775390625000000000e+00 2.280323031420656063e-24 2.274487845009794480e-26
1.775878906250000000e+00 2.187820288343693206e-24 2.142592110370390201e-25
1.776367187500000000e+00 2.077143744375180704e-24 4.038608729803456468e-25
1.776855468750000000e+00 1.949272012385668783e-24 5.899333877880051601e-25
1.777343750000000000e+00 1.805302598347030269e-24 7.709862480931291759e-25
1.777832031250000000e+00 1.646384487620598263e-24 9.455018075630023777e-25
1.778320312500000000e+00 1.473899081027654604e-24 1.111999685425028661e-24
1.778808593750000000e+00 1.289294468813987507e-24 1.269153252594157579e-24
1.779296875000000000e+00 1.094056329507939283e-24 1.415632649075748590e-24
1.779785156250000000e+00 8.898731180074134903e-25 1.550199905917395983e-24
1.780273437500000000e+00 6.784464031149368668e-25 1.671797826472710030e-24
1.780761718750000000e+00 4.614939639805540435e-25 1.779390879406674493e-24
1.781250000000000000e+00 2.408880430551055524e-25 1.872081052839840448e-24
1.781738281250000000e+00 1.844864577578582931e-26 1.949161110632926352e-24
1.782226562500000000e+00 -2.040157927607175339e-25 2.009958466244336809e-24
1.782714843750000000e+00 -4.245939063500880627e-25 2.053971475198883552e-24
1.783203125000000000e+00 -6.414822801721968883e-25 2.080891040001140268e-24
1.783691406250000000e+00 -8.529092143542903973e-25 2.090456488527778541e-24
1.784179687500000000e+00 -1.057053319828368479e-24 2.082606176720490837e-24
1.784667968750000000e+00 -1.252257550526477636e-24 2.057461736636264527e-24
1.785156250000000000e+00 -1.436923300670927401e-24 2.015195222057351140e-24
1.785644531250000000e+00 -1.609461937701478178e-24 1.956185790150149197e-24
1.786132812500000000e+00 -1.768497159431180511e-24 1.880969374476831778e-24
1.786621093750000000e+00 -1.912726269656721818e-24 1.790127196398252416e-24
1.787109375000000000e+00 -2.040903439956448616e-24 1.684448170010305179e-24
1.787597656250000000e+00 -2.152026283003114013e-24 1.564847697948937179e-24
1.788085937500000000e+00 -2.245175922995488871e-24 1.432278525205049277e-24
1.788574218750000000e+00 -2.319537738228582213e-24 1.287887588968891339e-24
1.789062500000000000e+00 -2.374566017617229599e-24 1.132902705370913044e-24
1.789550781250000000e+00 -2.409803679582063553e-24 9.685686323749590566e-25
1.790039062500000000e+00 -2.424932226213153642e-24 7.962970017810957113e-25
1.790527343750000000e+00 -2.419903697350313496e-24 6.175311385546520566e-25
1.791015625000000000e+00 -2.394746949865815038e-24 4.337135786182885343e-25
1.791503906250000000e+00 -2.349650231036353428e-24 2.464235337432709912e-25
1.791992187500000000e+00 -2.285062625678238750e-24 5.722065820326932532e-26
1.792480468750000000e+00 -2.201497491028720493e-24 -1.323600078621237685e-25
1.792968750000000000e+00 -2.099642643619879292e-24 -3.206901893565194171e-25
1.793457031250000000e+00 -1.980421774259695371e-24 -5.062177802794402671e-25
1.793945312500000000e+00 -1.844795833848413950e-24 -6.874389055327508379e-25
1.794433593750000000e+00 -1.693894512350204008e-24 -8.627982238308230597e-25
1.794921875000000000e+00 -1.529038969637067017e-24 -1.030863120249180432e-24
1.795410156250000000e+00 -1.351555058758963573e-24 -1.190266118318348371e-24
1.795898437500000000e+00 -1.162927248221448219e-24 -1.339631612863095280e-24
1.796386718750000000e+00 -9.647835172541305742e-25 -1.477752583395675965e-24
1.796875000000000000e+00 -7.587232507328173605e-25 -1.603505790067885391e-24
1.797363281250000000e+00 -5.464817764697588310e-25 -1.715803440024950827e-24
1.797851562500000000e+00 -3.298738913024590008e-25 -1.813760286633043272e-24
1.798339843750000000e+00 -1.106432249525215580e-25 -1.896580665962713421e-24
1.798828125000000000e+00 1.093629688276928242e-25 -1.963536690701056375e-24
1.799316406250000000e+00 3.282823461007880602e-25 -2.014123682795474422e-24
1.799804687500000000e+00 5.443571129164281962e-25 -2.047928175638292325e-24
1.800292968750000000e+00 7.557562096399219892e-25 -2.064635852421650481e-24
1.800781250000000000e+00 9.606976890954479297e-25 -2.064168205144459660e-24
1.801269531250000000e+00 1.157538816488509592e-24 -2.046531431967630561e-24
1.801757812500000000e+00 1.344603557554197110e-24 -2.011848631299604540e-24
1.802246093750000000e+00 1.520330986186612937e-24 -1.960470919786625597e-24
1.802734375000000000e+00 1.683326106635516170e-24 -1.892815002557765835e-24
1.803222656250000000e+00 1.832192698003937330e-24 -1.809423341135628223e-24
1.803710937500000000e+00 1.965700467666914252e-24 -1.711050318787309929e-24
1.804199218750000000e+00 2.082798222365588305e-24 -1.598495314104929240e-24
1.804687500000000000e+00 2.182463821960812014e-24 -1.472685516308949399e-24
1.805175781250000000e+00 2.263888283894446509e-24 -1.334729263374149678e-24
1.805664062500000000e+00 2.326450694169138777e-24 -1.185747124921540497e-24
1.806152343750000000e+00 2.369585561418929843e-24 -1.026974681803559913e-24
1.806640625000000000e+00 2.392970667654459856e-24 -8.597854577837262998e-25
1.807128906250000000e+00 2.396460801466032174e-24 -6.855314081619641827e-25
